mu,rho,bw_opt,loss,joint_pass
1.65,2.5473684210526315,6.618608844049324e-05,0.8147534986322595,0
1.45,2.573684210526316,4.894744966822698e-05,0.9871705544365075,0
1.4605263157894737,2.573684210526316,3.957757280719637e-05,0.9868452391614442,0
1.4710526315789474,2.573684210526316,3.685572220451756e-05,0.9865236757464836,0
1.481578947368421,2.573684210526316,4.587699725574774e-05,0.9862059910238107,0
1.4921052631578946,2.573684210526316,5.1779106111455025e-05,0.9858923329502766,0
1.5026315789473683,2.573684210526316,8.270034785783194e-05,0.9855828738285239,0
1.513157894736842,2.573684210526316,6.453948967453834e-05,0.9852778141005227,0
1.5236842105263158,2.573684210526316,3.2784182621409175e-05,0.9849773868162137,0
1.5342105263157895,2.573684210526316,2.9485079900648492e-05,0.9846818628945013,0
1.5495,2.573684210526316,5.26175979906228e-05,0.9842620052281703,0
1.5552631578947367,2.573684210526316,4.1802266327811425e-05,0.9841068363263779,0
1.5657894736842104,2.573684210526316,5.130751040153534e-05,0.9838281259751559,0
1.5763157894736841,2.573684210526316,2.1553506388370596e-05,0.983555921808971,0
1.5868421052631578,2.573684210526316,2.8715056138077428e-05,0.9832908001070153,0
1.5973684210526315,2.573684210526316,3.734767018511533e-05,0.9830334304644427,0
1.6078947368421053,2.573684210526316,6.479669289860815e-05,0.9827845896082832,0
1.6184210526315788,2.573684210526316,2.8510207822568914e-05,0.9825451759813526,0
1.6289473684210525,2.573684210526316,5.69140356845245e-05,0.9823162241989816,0
1.6394736842105262,2.573684210526316,1.8367065910353105e-05,0.9820989178317857,0
1.65,2.573684210526316,6.14782555682037e-05,0.9818945980661259,0
1.45,2.6,7.238278660441425e-05,1.1711840936751632,0
1.4605263157894737,2.6,6.082784669934969e-05,1.1708609686959124,0
1.4710526315789474,2.6,6.988285382151778e-05,1.1705415496049902,0
1.481578947368421,2.6,6.986172380663301e-05,1.170225944320058,0
1.4921052631578946,2.6,2.3697018557816918e-05,1.1699142775199094,0
1.5026315789473683,2.6,2.91661432799462e-05,1.1696066928902698,0
1.513157894736842,2.6,4.09746176194148e-05,1.1693033557195884,0
1.5236842105263158,2.6,2.5518392046221837e-05,1.169004455898069,0
1.5342105263157895,2.6,3.90462370774345e-05,1.1687102113787942,0
1.5495,2.6,6.707539494632249e-05,1.1682916337197946,0
1.5552631578947367,2.6,6.32740258996484e-05,1.1681367248843286,0
1.5657894736842104,2.6,6.183158907603085e-05,1.1678580980275937,0
1.5763157894736841,2.6,2.3081661959609494e-05,1.1675853678823145,0
1.5868421052631578,2.6,3.931283089197285e-05,1.1673189652170928,0
1.5973684210526315,2.6,4.628193637362873e-05,1.167059382695473,0
1.6078947368421053,2.6,7.013301428861233e-05,1.1668071829498432,0
1.6184210526315788,2.6,5.355117177439826e-05,1.1665630071343032,0
1.6289473684210525,2.6,8.308850420522454e-05,1.1663275836157028,0
1.6394736842105262,2.6,4.133917094771185e-05,1.166101736230702,0
1.65,2.6,4.9840062186132576e-05,1.1658863912191166,0
